from.x,from.y,from.z,to.x,to.y,to.z,close.x,close.y,close.z,closest_loop_distance,candidate_loop_distance,id_from,id_to,guess_nr,CFEAR,coral,odom-bounds,sc-sim,DerivedMiniClosure - MiniClosure_enabled,DerivedMiniClosure - max_d_close_,DerivedMiniClosure - max_d_travel_,DerivedMiniClosure - min_d_travel_,GTVicinity - GTVicinity_enabled,GTVicinity - max_d_close_,GTVicinity - max_d_travel_,GTVicinity - min_d_travel_,SC - NUM_CANDIDATES_FROM_TREE,SC - N_CANDIDATES,SC - PC_NUM_RING,SC - PC_NUM_SECTORS,SC - SC_DIST_THRES,SC - SEARCH_RATIO,SC - augment_sc,SC - desc_plot,SC - interpolation,SC - normalize,SC - odom_sigma_error,SC - odometry_coupled_closure,SC - prints,SC - radar_threshold,Scan Context - N_aggregate,Scan Context - SCClosure_enabled,Scan Context - raw_scan_context,data_dir,idx_halt,odom_sigma_error,registration_disabled,training_data_dir,verification_disabled,verify_via_odometry
335.07,-54.969,0,285.615,-131.102,0,329.448,-55.8184,0,5.68578,90.785,2229,263,0,0.000000,0.000000,0.999971,0.772796,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
334.873,-52.5414,0,281.505,-132.72,0,329.135,-52.4233,0,5.73949,96.3163,2230,265,0,0.000000,0.000000,0.999968,0.779991,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
334.663,-50.0378,0,327.487,-34.7851,0,328.976,-50.6955,0,5.72454,16.8565,2231,196,0,0.000000,0.000000,1.000000,0.765355,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
334.443,-47.5404,0,325.883,-16.4265,0,328.651,-47.1957,0,5.80193,32.2698,2232,186,0,0.000000,0.000000,1.000000,0.804286,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
334.23,-45.0944,0,326.983,-29.3674,0,328.483,-45.4085,0,5.75571,17.3166,2233,1354,0,0.000000,0.000000,1.000000,0.776206,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
334.029,-42.6917,0,326.06,-18.4678,0,328.316,-43.6227,0,5.78854,25.5012,2234,187,0,0.000000,0.000000,1.000000,0.773752,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
333.836,-40.3263,0,326.849,-27.7946,0,327.982,-40.067,0,5.85965,14.348,2235,192,0,0.000000,0.000000,1.000000,0.768258,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
333.642,-37.9948,0,326.658,-25.6881,0,327.816,-38.3045,0,5.83457,14.1504,2236,1352,0,0.000000,0.000000,1.000000,0.771886,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
333.445,-35.6992,0,330.544,-68.7995,0,327.65,-36.5317,0,5.85406,33.2272,2237,216,0,0.000000,0.000000,0.999994,0.798218,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
333.245,-33.4593,0,325.974,-17.9249,0,327.487,-34.7851,0,5.90939,17.1519,2238,1348,0,0.000000,0.000000,1.000000,0.766237,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
333.029,-31.0855,0,325.974,-17.9249,0,327.164,-31.3291,0,5.87016,14.9321,2239,1348,0,0.000000,0.000000,1.000000,0.745276,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
332.813,-28.6512,0,325.974,-17.9249,0,326.983,-29.3674,0,5.87453,12.7211,2240,1348,0,0.000000,0.000000,1.000000,0.724405,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
332.596,-26.1395,0,325.974,-17.9249,0,326.698,-26.0044,0,5.89992,10.5513,2241,1348,0,0.000000,0.000000,1.000000,0.723478,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
332.374,-23.5364,0,325.974,-17.9249,0,326.546,-24.1843,0,5.86331,8.51134,2242,1348,0,0.000000,0.000000,1.000000,0.711472,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
332.145,-20.8682,0,332.104,-88.601,0,326.326,-21.9111,0,5.91156,67.7328,2243,227,0,0.000000,0.000000,0.999981,0.743857,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
331.911,-18.1256,0,331.795,-84.78,0,326.06,-18.4678,0,5.86177,66.6545,2244,225,0,0.000000,0.000000,0.999982,0.819932,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
331.681,-15.3295,0,327.487,-34.7851,0,325.883,-16.4265,0,5.90099,19.9026,2245,196,0,0.000000,0.000000,0.999997,0.803011,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
331.462,-12.532,0,324.368,1.0738,0,325.513,-12.1716,0,5.95931,15.3439,2246,178,0,0.000000,0.000000,1.000000,0.745390,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
331.244,-9.73683,0,324.368,1.0738,0,325.324,-10.0086,0,5.92558,12.8117,2247,178,0,0.000000,0.000000,1.000000,0.765669,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
331.019,-6.93983,0,324.368,1.0738,0,325.133,-7.8209,0,5.95143,10.4138,2248,178,0,0.000000,0.000000,1.000000,0.770809,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
330.789,-4.11915,0,324.44,-0.0362716,0,324.848,-4.67727,0,5.96748,7.54828,2249,1340,0,0.000000,0.000000,1.000000,0.760266,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
330.556,-1.25879,0,324.368,1.0738,0,324.559,-1.18189,0,5.99733,6.61314,2250,178,0,0.000000,0.000000,1.000000,0.758971,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
330.315,1.65051,0,331.795,-84.78,0,324.368,1.0738,0,5.97446,86.4432,2251,225,0,0.000000,0.000000,0.999972,0.787584,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
330.062,4.56652,0,331.678,-83.3062,0,324.179,3.30008,0,6.01804,87.8876,2252,224,0,0.000000,0.000000,0.999971,0.791985,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
329.81,7.44298,0,331.544,-81.586,0,323.835,6.83885,0,6.00516,89.0459,2253,223,0,0.000000,0.000000,0.999970,0.792688,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
329.559,10.2716,0,332.104,-88.601,0,323.63,9.79078,0,5.94764,98.9054,2254,227,0,0.000000,0.000000,0.999964,0.813913,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
329.319,13.014,0,324.236,2.27257,0,323.463,11.8737,0,5.96632,11.8833,2255,1339,0,0.000000,0.000000,0.999997,0.730802,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
329.105,15.6596,0,323.158,15.5593,0,323.158,15.5593,0,5.94856,5.94856,2256,1333,0,0.000000,0.000000,1.000000,0.724706,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
328.917,18.1655,0,331.544,-81.586,0,323.026,17.6331,0,5.91546,99.7861,2257,223,0,0.000000,0.000000,0.999964,0.723281,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
328.754,20.4424,0,331.544,-81.586,0,322.908,19.6663,0,5.89677,102.067,2258,223,0,0.000000,0.000000,0.999962,0.789570,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
328.603,22.6265,0,331.544,-81.586,0,322.801,21.6493,0,5.88404,104.254,2259,223,0,0.000000,0.000000,0.999961,0.808475,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
328.463,24.746,0,331.544,-81.586,0,322.7,23.5861,0,5.87778,106.377,2260,223,0,0.000000,0.000000,0.999959,0.789722,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
328.332,26.7734,0,322.191,27.1659,0,322.507,27.3333,0,5.85196,6.15401,2261,165,0,0.000000,0.000000,1.000000,0.813764,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
328.205,28.6472,0,322.507,27.3333,0,322.408,29.1335,0,5.81715,5.84744,2262,1327,0,0.000000,0.000000,1.000000,0.818616,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
328.088,30.3175,0,322.5,23.6041,0,322.408,29.1335,0,5.80178,8.73436,2263,167,0,0.000000,0.000000,0.999999,0.817555,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
327.969,31.9284,0,323.026,17.6331,0,322.304,30.8834,0,5.76097,15.1259,2264,1332,0,0.000000,0.000000,0.999996,0.808204,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
327.852,33.4606,0,322.343,25.408,0,322.192,32.5757,0,5.72802,9.75638,2265,166,0,0.000000,0.000000,0.999999,0.832801,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
327.732,34.9954,0,321.933,35.8215,0,322.068,34.2268,0,5.71533,5.85714,2266,1322,0,0.000000,0.000000,1.000000,0.753185,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
327.562,37.1619,0,321.109,39.6179,0,321.933,35.8215,0,5.78578,6.9045,2267,159,0,0.000000,0.000000,1.000000,0.756981,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
327.451,38.5657,0,322.5,23.6041,0,321.602,38.8368,0,5.85599,15.7595,2268,167,0,0.000000,0.000000,0.999998,0.788141,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
327.285,40.6195,0,321.115,41.5697,0,321.602,38.8368,0,5.95625,6.24295,2269,1320,0,0.000000,0.000000,1.000000,0.742610,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
327.122,42.6121,0,323.992,5.49294,0,321.115,41.5697,0,6.0974,37.2509,2270,176,0,0.000000,0.000000,0.999993,0.820951,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
326.96,44.4966,0,320.782,42.858,0,320.782,42.858,0,6.39211,6.39211,2271,1319,0,0.000000,0.000000,1.000000,0.795002,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
326.759,46.3505,0,320.782,42.858,0,320.359,44.0706,0,6.7932,6.92257,2272,1319,0,0.000000,0.000000,0.999999,0.770172,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
326.413,48.2723,0,320.782,42.858,0,319.715,45.7821,0,7.14588,7.8121,2273,1319,0,0.000000,0.000000,0.999999,0.770401,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
326.025,49.592,0,320.169,44.6883,0,319.715,45.7821,0,7.37032,7.63754,2274,156,0,0.000000,0.000000,0.999999,0.759111,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
325.449,50.9422,0,320.169,44.6883,0,319.141,46.7706,0,7.56296,8.1849,2275,156,0,0.000000,0.000000,0.999999,0.773351,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
324.64,52.296,0,322.977,17.9234,0,318.456,47.634,0,7.74449,34.4128,2276,170,0,0.000000,0.000000,0.999994,0.745547,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
323.545,53.6193,0,323.139,15.9463,0,318.456,47.634,0,7.85675,37.6752,2277,171,0,0.000000,0.000000,0.999993,0.836316,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
322.132,54.8439,0,322.5,23.6041,0,317.666,48.3694,0,7.86512,31.2419,2278,167,0,0.000000,0.000000,0.999995,0.812463,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
321.287,55.4018,0,322.977,17.9234,0,316.804,48.9659,0,7.84377,37.5165,2279,170,0,0.000000,0.000000,0.999993,0.791746,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
320.369,55.8964,0,322.977,17.9234,0,316.804,48.9659,0,7.79403,38.0625,2280,170,0,0.000000,0.000000,0.999993,0.882859,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
319.357,56.3272,0,323.139,15.9463,0,315.86,49.4333,0,7.73009,40.5576,2281,171,0,0.000000,0.000000,0.999992,0.757859,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
318.255,56.6777,0,323.139,15.9463,0,315.86,49.4333,0,7.6301,41.0232,2282,171,0,0.000000,0.000000,0.999992,0.724633,0,15.000000,15.000000,25.000000,0,15.000000,4200.000000,40.000000,10.000000,1,40.000000,120.000000,0.200000,0.100000,1,0,area,0,0.050000,1,1,0.000000,1,1,1,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/radar,0,3.000000,0,//media/mattias/2TB/radardata/TBV_Eval/Mulran/KAIST01/training,0,1
